wyear,wymon,calyear,calmon,stor,rch,run,aet,cwd,tmax,tmin,ppt,pet,exc
1946,8,1946,5,92.940002441,0,0,2.5799999237,145.38000488,24.010000229,9.2100000381,2.4400000572,148.03999329,\N
1946,9,1946,6,92.940002441,0,0,0.1099999994,161.50999451,20.370000839,9.8000001907,0.1099999994,161.6000061,\N
1946,10,1946,7,92.940002441,0,0,0.75,176.05999756,16.180000305,12.529999733,0.75,176.83000183,\N
1946,11,1946,8,92.940002441,0,0,0.0500000007,160.08000183,18.700000763,12.449999809,0.0500000007,160.05000305,\N
1946,12,1946,9,92.940002441,0,0,0.2399999946,130.55000305,26.879999161,11.590000153,0.2399999946,130.75,\N
1947,1,1946,10,92.940002441,0,0,16.690000534,78.720001221,25.700000763,8.5,16.600000381,95.400001526,\N
1947,2,1946,11,148.55000305,31.38999939,21.469999313,62.270000458,0,19.709999084,6.1900000572,169.92999268,62.400001526,\N
1947,3,1946,12,153.30999756,27.329999924,6.5900001526,51.970001221,0,16.700000763,6.3099999428,89.830001831,52.029998779,\N
1947,4,1947,1,122.62000275,0.0099999998,0,44.310001373,3.7000000477,16.530000687,3.6700000763,14.729999542,51.790000916,\N
1947,5,1947,2,100.84999847,0,0,43.279998779,22.950000763,17.670000076,3.2200000286,21.549999237,66.5,\N
1947,6,1947,3,93.080001831,0,0,46.319999695,56.599998474,26.709999084,5.5399999619,38.209999084,103.05000305,\N
1947,7,1947,4,92.940002441,0,0,5.0500001907,126.51000214,23.209999084,8.1199998856,4.8600001335,131.58000183,\N
1947,8,1947,5,92.940002441,0,0,5.1599998474,149.08999634,23.309999466,9.7299995422,5.1399998665,154.25,\N
1947,9,1947,6,92.940002441,0,0,1.4199999571,162.50999451,21.340000153,11.25,1.4099999666,163.99000549,\N
1947,10,1947,7,92.940002441,0,0,0,175.41999817,18.030000687,10.909999847,0,175.41999817,\N
1947,11,1947,8,92.940002441,0,0,1.2599999905,157.6000061,19.190000534,11.699999809,1.2599999905,158.83999634,\N
1947,12,1947,9,92.940002441,0,0,1.1100000143,126.58000183,25.370000839,11.75,1.1000000238,127.59999847,\N
1948,1,1947,10,92.940002441,0,0,11.949999809,87.199996948,26.010000229,10.109999657,11.840000153,99.080001831,\N
1948,2,1947,11,92.940002441,0,0,1.6000000238,59.090000153,21.13999939,4.7899999619,1.6100000143,61.060001373,\N
1948,3,1947,12,92.949996948,0,0,23.469999313,25.870000839,17.459999084,4.0100002289,23.75,50.119998932,\N
1948,4,1948,1,92.940002441,0,0,5.1199998856,51.599998474,18.38999939,2.4200000763,5.0199999809,56.869998932,\N
1948,5,1948,2,95.989997864,0.1599999964,0,45.159999847,12.609999657,17.63999939,5.9299998283,49.340000153,59.560001373,\N
1948,6,1948,3,111.37000275,5.4200000763,0.5699999928,85.760002136,0.5299999714,24.020000458,7.0999999046,108.05999756,88.160003662,\N
1948,7,1948,4,94.150001526,0.0099999998,0,76.080001831,46.779998779,21.569999695,7.3000001907,58.310001373,122.91999817,\N
1948,8,1948,5,92.940002441,0,0,13.399999619,135.17999268,21.799999237,7.7399997711,12.100000381,148.66000366,\N
1948,9,1948,6,92.940002441,0,0,2.5499999523,153.28999329,19.010000229,10.199999809,2.5199999809,155.88000488,\N
1948,10,1948,7,92.940002441,0,0,0.0099999998,166.61000061,19.510000229,10.859999657,0.0099999998,166.66000366,\N
1948,11,1948,8,92.940002441,0,0,0,154.36999512,21.270000458,11.800000191,0,154.32000732,\N
1948,12,1948,9,92.940002441,0,0,0,125.56999969,25.239999771,10.989999771,0,125.51999664,\N
1949,1,1948,10,92.940002441,0,0,1.7899999619,94.38999939,24.36000061,10.220000267,1.7699999809,96.099998474,\N
1949,2,1948,11,92.940002441,0,0,0.4699999988,65.489997864,21.370000839,6.2399997711,0.4799999893,66.129997253,\N
1949,3,1948,12,127.45999908,7.6599998474,0.1000000015,45.130001068,0,15.340000153,3.7400000095,89.510002136,47.040000916,\N
1949,4,1949,1,125.55000305,6.2600002289,0.2300000042,31.559999466,0,16.409999847,4.6999998093,42.200000763,41.529998779,\N
1949,5,1949,2,110.66999817,0.6200000048,0.0299999993,52.590000153,0.6200000048,19.170000076,3.5,39.63999939,56,\N
1949,6,1949,3,112.25,4.0700001717,0.0700000003,82.879997253,7.0199999809,23.239999771,3.9700000286,88.830001831,90.620002747,\N
1949,7,1949,4,92.949996948,0,0,22.370000839,108.30999756,22.5,8.3299999237,3,130.6499939,\N
1949,8,1949,5,92.940002441,0,0,33.810001373,117.23000336,22.909999847,9.1400003433,33.560001373,151.08999634,\N
1949,9,1949,6,92.940002441,0,0,1.7999999523,159.91999817,20.780000687,10.930000305,1.7699999809,161.69999695,\N
1949,10,1949,7,92.940002441,0,0,0.0500000007,166.08999634,16.209999084,11.489999771,0.0500000007,166.13999939,\N
1949,11,1949,8,92.940002441,0,0,0.4199999869,158.78999329,24.079999924,12.329999924,0.4199999869,159.19999695,\N
1949,12,1949,9,92.940002441,0,0,0.4699999988,129.16000366,25.790000916,12.170000076,0.4600000083,129.55999756,\N
1950,1,1949,10,92.940002441,0,0,0.5600000024,94.650001526,25.510000229,8.8100004196,0.5500000119,95.160003662,\N
1950,2,1949,11,93.150001526,0,0,43.950000763,30.329999924,20.729999542,9.1599998474,43.599998474,74.190002441,\N
1950,3,1949,12,132.1000061,11.130000114,0.2800000012,49.970001221,0,16.909999847,4.8400001526,100.41999817,50.419998169,\N
1950,4,1950,1,142.30999756,22.239999771,4.2399997711,46.369998932,0,14.329999924,1.2000000477,84.510002136,48.409999847,\N
1950,5,1950,2,138.88999939,1.3400000334,0,63.369998932,0,11.56000042,3.3800001144,61.299999237,63.569999695,\N
1950,6,1950,3,96.730003357,0,0,73.150001526,24.180000305,24.239999771,5.8200001717,30.920000076,97.61000061,\N
1950,7,1950,4,92.940002441,0,0,29.329999924,99.370002747,23.709999084,8.0399999619,25.049999237,128.6499939,\N
1950,8,1950,5,92.940002441,0,0,1.8400000334,141.13000488,21.649999619,8.3400001526,1.8400000334,142.97999573,\N
1950,9,1950,6,92.940002441,0,0,0.2800000012,153.00999451,20.340000153,9.5600004196,0.2800000012,153.30999756,\N
1950,10,1950,7,92.940002441,0,0,13.420000076,161.00999451,15.390000343,13.06000042,13.489999771,174.44999695,\N
1950,11,1950,8,92.940002441,0,0,0.1099999994,152.96000671,21.819999695,11.770000458,0.1000000015,152.99000549,\N
1950,12,1950,9,92.940002441,0,0,5.5399999619,118.86000061,23.709999084,12.050000191,5.4699997902,124.44000244,\N
1951,1,1950,10,92.940002441,0,0,24.920000076,76.400001526,23.959999084,10.720000267,24.799999237,101.22000122,\N
1951,2,1950,11,93.290000916,0,0,48.770000458,23.309999466,19.010000229,9.8400001526,48.580001831,72.019996643,\N
1951,3,1950,12,92.989997864,0,0,17.190000534,40.880001068,19.879999161,8.0900001526,16.850000381,58,\N
1951,4,1951,1,96.540000916,0,0,52.779998779,0.8600000143,16.469999313,3.5599999428,56.430000305,53.950000763,\N
1951,5,1951,2,93.319999695,0,0,43.630001068,16.989999771,14.069999695,5.9499998093,40.840000153,61.349998474,\N
1951,6,1951,3,92.940002441,0,0,23.569999695,71.650001526,24,5.9000000954,23.13999939,95.680000305,\N
1951,7,1951,4,92.940002441,0,0,44.479999542,75.830001831,24.520000458,7.9099998474,44.419998169,120.23999786,\N
1951,8,1951,5,92.940002441,0,0,0.8899999857,145.66999817,20.879999161,8.4799995422,0.8799999952,146.5,\N
1951,9,1951,6,92.940002441,0,0,0.0500000007,153.3500061,17.440000534,10.340000153,0.0500000007,153.33999634,\N
1951,10,1951,7,92.940002441,0,0,0,169.6499939,18.299999237,11.81000042,0,169.50999451,\N
1951,11,1951,8,92.940002441,0,0,0.7599999905,152.63000488,19.88999939,12.109999657,0.7599999905,153.21000671,\N
1951,12,1951,9,92.940002441,0,0,0.6999999881,125.70999908,24.290000916,12.260000229,0.6800000072,126.26999664,\N
1952,1,1951,10,92.940002441,0,0,21.5,79.160003662,23.719999313,9.5799999237,21.309999466,100.59999847,\N
1952,2,1951,11,95.86000061,0.1899999976,0,53.020000458,12.789999962,19.969999313,7.3699998856,55.630001068,65.819999695,\N
1952,3,1951,12,144.13999939,26.969999313,9.8599996567,47.659999847,0,14.970000267,4.9499998093,132.41999817,48.150001526,\N
1952,4,1952,1,166.72999573,77.870002747,239.66000366,48.349998474,0,16.510000229,5.2100000381,389.45001221,49.36000061,\N
1952,5,1952,2,129.49000549,2.3099999428,1.1499999762,55.650001526,8.1099996567,16.469999313,4.5100002289,16.829999924,64.180000305,\N
1952,6,1952,3,167.3500061,53.900001526,41.189998627,85.190002441,0,23.629999161,5.0399999619,216.8999939,86.459999084,\N
1952,7,1952,4,113.66000366,0.200000003,0.200000003,95,28.25,20.86000061,7.8400001526,40.869998932,123.19000244,\N
1952,8,1952,5,94.309997559,0,0,20.149999619,129.33999634,20.559999466,8.6000003815,0.7799999714,149.36000061,\N
1952,9,1952,6,92.940002441,0,0,2.7999999523,143.47000122,18.569999695,8.5,1.4199999571,146.25999451,\N
1952,10,1952,7,92.940002441,0,0,0.9599999785,165.05000305,18.319999695,11.050000191,0.9499999881,165.83000183,\N
1952,11,1952,8,92.940002441,0,0,0.0500000007,154.8999939,18.690000534,11.960000038,0.0500000007,154.72000122,\N
1952,12,1952,9,92.940002441,0,0,0.3199999928,126.16000366,25.409999847,11.159999847,0.3199999928,126.29000092,\N
1953,1,1952,10,92.940002441,0,0,0.8299999833,93.879997253,24.399999619,10.130000114,0.8100000024,94.540000916,\N
1953,2,1952,11,122.34999847,8.3900003433,0.7599999905,62.869998932,0,20.760000229,6.6199998856,100.84999847,62.979999542,\N
1953,3,1952,12,152.52000427,39.369998932,32.740001678,50.049999237,0,15.970000267,5.6900000572,151.41000366,50.319999695,\N
1953,4,1953,1,135.13000488,0.2300000042,0,59.580001831,0.2800000012,17.040000916,4.2199997902,42.25,59.849998474,\N
1953,5,1953,2,101.22000122,0,0,39.580001831,23.680000305,14.079999924,5.8000001907,5.7800002098,64.36000061,\N
1953,6,1953,3,93.019996643,0,0,27.229999542,65.819999695,25.200000763,4.9299998283,19.069999695,93.730003357,\N
1953,7,1953,4,92.940002441,0,0,34.990001678,80.559997559,24.229999542,6.5999999046,34.740001678,115.56999969,\N
1953,8,1953,5,92.940002441,0,0,3.4400000572,140.16999817,21.399999619,7,3.3800001144,143.83999634,\N
1953,9,1953,6,92.940002441,0,0,4.7800002098,144.50999451,17.100000381,8.5699996948,4.6999998093,149.22999573,\N
1953,10,1953,7,92.940002441,0,0,0.0199999996,174.77000427,14.539999962,12.220000267,0.0199999996,174.61999512,\N
1953,11,1953,8,92.940002441,0,0,0,152.28999329,20.520000458,11.449999809,0,152.16999817,\N
1953,12,1953,9,92.940002441,0,0,0.9300000072,124.43000031,24.36000061,11.770000458,0.9100000262,125.29000092,\N
1954,1,1953,10,92.940002441,0,0,0.0599999987,98.349998474,24,8.720000267,0.0599999987,98.36000061,\N
1954,2,1953,11,99.739997864,0.1700000018,0,65.790000916,2.2200000286,20.629999161,8.2299995422,72.5,67.959999084,\N
1954,3,1953,12,93.019996643,0,0,11.449999809,41.36000061,19.030000687,5,4.75,53.240001678,\N
1954,4,1954,1,141.3999939,27.840000153,18.059999466,52.63999939,0,18.780000687,7.2199997902,145.8999939,53.099998474,\N
1954,5,1954,2,137.38000488,6.4099998474,0.0199999996,72.199996948,0.1099999994,18.989999771,4.1599998474,73.930000305,72.309997559,\N
1954,6,1954,3,145.6499939,26.219999313,7.2300000191,90.279998779,0,25.719999313,4.7899999619,131.71000671,90.959999084,\N
1954,7,1954,4,93.400001526,0,0,63.569999695,62.5,21.940000534,8.8900003433,11.25,126,\N
1954,8,1954,5,92.940002441,0,0,1.8799999952,144.44999695,21.75,8.8699998856,1.3999999762,146.24000549,\N
1954,9,1954,6,92.940002441,0,0,0.5400000215,153.91999817,18.530000687,9.8000001907,0.5500000119,154.36999512,\N
1954,10,1954,7,92.940002441,0,0,0.0099999998,178.97000122,17.729999542,13.029999733,0.0099999998,178.83999634,\N
1954,11,1954,8,92.940002441,0,0,0.0700000003,152.27000427,21.819999695,11.859999657,0.0700000003,152.25999451,\N
1954,12,1954,9,92.940002441,0,0,0,123.47000122,24.629999161,10.680000305,0,123.37999725,\N
1955,1,1954,10,92.940002441,0,0,0.5199999809,93.089996338,23.600000381,8.5500001907,0.5,93.519996643,\N
1955,2,1954,11,94.089996338,0.1000000015,0,46.540000916,23.760000229,19.510000229,8.5699996948,47.229999542,70.25,\N
1955,3,1954,12,108.26000214,1.3999999762,0,51.63999939,0.1400000006,17.270000458,5.8200001717,67.029998779,52.080001831,\N
1955,4,1955,1,147.30999756,30.5,13.739999771,47.259998322,0,21.309999466,5.0900001526,132.67999268,49.040000916,\N
1955,5,1955,2,140.05999756,2.7699999809,0.0399999991,58.549999237,0.0099999998,15.979999542,6.8800001144,54.819999695,60.029998779,\N
1955,6,1955,3,94,0,0,61.36000061,36.490001678,22.120000839,5.5100002289,15.199999809,98.199996948,\N
1955,7,1955,4,93.650001526,0.0700000003,0,81.150001526,36.169998169,21.100000381,6.1500000954,80.75,117.69000244,\N
1955,8,1955,5,92.940002441,0,0,31.129999161,110.73000336,20.510000229,8.6499996185,30.100000381,141.83999634,\N
1955,9,1955,6,92.940002441,0,0,0.3400000036,149.52999878,18.299999237,9.6300001144,0.3400000036,149.77000427,\N
1955,10,1955,7,92.940002441,0,0,0,158.57000732,15.840000153,10.300000191,0,158.44000244,\N
1955,11,1955,8,92.940002441,0,0,1.3700000048,157.02000427,19.920000076,12.539999962,1.3600000143,158.11000061,\N
1955,12,1955,9,92.940002441,0,0,0.25,124.18000031,24.290000916,11.409999847,0.2399999946,124.25,\N
1956,1,1955,10,92.940002441,0,0,0.4499999881,94.339996338,25,9.970000267,0.4399999976,94.669998169,\N
1956,2,1955,11,92.940002441,0,0,42.240001678,23.239999771,18.36000061,7.1100001335,42.290000916,65.5,\N
1956,3,1955,12,150.41999817,36.810001373,22.75,51.88999939,0,15.029999733,7.8600001335,167.57000732,51.88999939,\N
1956,4,1956,1,163.58000183,56.119998932,32.220001221,54.430000305,0,16.149999619,3.7899999619,155.11000061,54.459999084,\N
1956,5,1956,2,137.11999512,0.1000000015,0,51.840000153,1.5599999428,14.279999733,4.0500001907,26.739999771,56.080001831,\N
1956,6,1956,3,99.38999939,0,0,40.880001068,56.25,22.809999466,6.1399998665,3.1400001049,97.480003357,\N
1956,7,1956,4,97.419998169,0.6399999857,0,89.040000916,29.329999924,21.190000534,7.75,86.279998779,118.37000275,\N
1956,8,1956,5,92.959999084,0,0,45.979999542,103.16000366,22.579999924,9.2299995422,40.88999939,149.19000244,\N
1956,9,1956,6,92.940002441,0,0,0.0799999982,157.36000061,16.940000534,9.9099998474,0.0599999987,157.38000488,\N
1956,10,1956,7,92.940002441,0,0,0.0299999993,165.36999512,18.329999924,11.680000305,0.0299999993,165.27000427,\N
1956,11,1956,8,92.940002441,0,0,0.0399999991,150.61999512,24.440000534,11.739999771,0.0399999991,150.53999329,\N
1956,12,1956,9,92.940002441,0,0,0,130.25,26.440000534,11.770000458,0,130.13000488,\N
1957,1,1956,10,92.940002441,0,0,5.8699998856,88.129997253,23.149999619,9.5,5.8499999046,93.930000305,\N
1957,2,1956,11,92.940002441,0,0,0.0099999998,70.790000916,20.059999466,6.2899999619,0,70.739997864,\N
1957,3,1956,12,92.940002441,0,0,9.6499996185,44.700000763,20.75,4.4899997711,9.6400003433,54.75,\N
1957,4,1957,1,143.32000732,29.469999313,27,47.840000153,0,14.380000114,6.6900000572,155.03999329,49.209999084,\N
1957,5,1957,2,144.52999878,14.149999619,0.5299999714,68.709999084,0,15.350000381,3.3800001144,83.599998474,68.660003662,\N
1957,6,1957,3,97.269996643,0,0,75.559997559,24.700000763,26.030000687,5.6700000763,28.100000381,100.36000061,\N
1957,7,1957,4,93.209999084,0,0,63.380001068,57.990001678,22.149999619,7.2600002289,58.5,121.36000061,\N
1957,8,1957,5,92.940002441,0,0,32.720001221,115,24.930000305,9.0399999619,32.080001831,147.82000732,\N
1957,9,1957,6,92.940002441,0,0,3.4800000191,166.44999695,18.489999771,11.550000191,3.4900000095,169.86999512,\N
1957,10,1957,7,92.940002441,0,0,0.0099999998,178.16000366,18.469999313,12.460000038,0.0099999998,178.19000244,\N
1957,11,1957,8,92.940002441,0,0,0,159.82000732,19.790000916,12.550000191,0,159.72000122,\N
1957,12,1957,9,92.940002441,0,0,0.5600000024,126.62000275,25.100000381,11.81000042,0.5500000119,127.15000153,\N
1958,1,1957,10,92.940002441,0,0,38.819999695,58.419998169,25.5,10.220000267,38.529998779,97.220001221,\N
1958,2,1957,11,92.940002441,0,0,13.029999733,50.630001068,19.809999466,6.0599999428,12.949999809,63.790000916,\N
1958,3,1957,12,138.58000183,27.170000076,32.189998627,55.290000916,0,19.61000061,6.1100001335,157.88000488,55.310001373,\N
1958,4,1958,1,144.1000061,22.659999847,1.7200000286,56.779998779,0,17.260000229,3.9600000381,86.300003052,56.990001678,\N
1958,5,1958,2,163.5,63.220001221,81.410003662,68.669998169,0,14.220000267,8.470000267,230.58999634,68.699996948,\N
1958,6,1958,3,166.6499939,61.790000916,49.11000061,89.959999084,0,23.719999313,6.9899997711,202.78999329,90.669998169,\N
1958,7,1958,4,164.32000732,32,14.170000076,132.16000366,0.0099999998,25.100000381,8.3500003815,174,132.19999695,\N
1958,8,1958,5,98.760002136,0,0,75.36000061,80.790000916,23.290000916,10.050000191,9.6700000763,156.13000488,\N
1958,9,1958,6,92.989997864,0,0,6.0100002289,156.38000488,21.340000153,10.779999733,0.2399999946,162.42999268,\N
1958,10,1958,7,92.940002441,0,0,0.0599999987,170.33000183,18.430000305,12.31000042,0.0099999998,170.41000366,\N
1958,11,1958,8,92.940002441,0,0,0.4300000072,167.82000732,21.180000305,15.079999924,0.4300000072,168.21000671,\N
1958,12,1958,9,92.940002441,0,0,22.959999084,112.54000092,27.340000153,13.18999958,22.909999847,135.41000366,\N
1959,1,1958,10,92.940002441,0,0,0.7799999714,105.93000031,25.950000763,12.159999847,0.7599999905,106.55999756,\N
1959,2,1958,11,92.940002441,0,0,3.6300001144,64.63999939,21.440000534,7.7600002289,3.6199998856,68.239997864,\N
1959,3,1958,12,92.940002441,0,0,3.0999999046,55.590000153,21.129999161,7.3600001335,3.0999999046,58.619998932,\N
1959,4,1959,1,116.87000275,11.380000114,3.5599999428,59.009998322,0.2800000012,17.600000381,5.3499999046,96.63999939,59.310001373,\N
1959,5,1959,2,145.19999695,37.029998779,54.330001831,61.569999695,0,18.63999939,8.1899995804,179.58000183,62.200000763,\N
1959,6,1959,3,94.129997253,0.0199999996,0,55.840000153,52.630001068,25.969999313,5.7100000381,4.4899997711,108.44000244,\N
1959,7,1959,4,92.949996948,0,0,20.370000839,114.25,24.879999161,9.6700000763,18.950000763,134.5,\N
1959,8,1959,5,92.940002441,0,0,0.8799999952,147.66999817,22.88999939,8.6499996185,0.8700000048,148.61000061,\N
1959,9,1959,6,92.940002441,0,0,0.2399999946,160.41000366,20.870000839,10.600000381,0.2300000042,160.47999573,\N
1959,10,1959,7,92.940002441,0,0,0.0099999998,180.5,15.529999733,13.270000458,0.0099999998,180.38999939,\N
1959,11,1959,8,92.940002441,0,0,0.2099999934,162.02000427,23.340000153,13.529999733,0.2199999988,162.16000366,\N
1959,12,1959,9,92.940002441,0,0,6.0700001717,120.48999786,24.299999237,12.340000153,6.0399999619,126.5,\N
1960,1,1959,10,92.940002441,0,0,0.75,103.61000061,25.340000153,11.149999619,0.7200000286,104.25,\N
1960,2,1959,11,92.940002441,0,0,0.4699999988,71,20.459999084,7.8499999046,0.4600000083,71.38999939,\N
1960,3,1959,12,93.480003357,0,0,34.11000061,20.780000687,19.25,6.1599998474,34.240001678,54.939998627,\N
1960,4,1960,1,135.69999695,19.879999161,5.1500000954,49.61000061,0,16.100000381,7.1300001144,117.23000336,50.439998627,\N
1960,5,1960,2,147.44999695,22.770000458,1.1499999762,61.990001678,0,18.659999847,5.4899997711,98.11000061,62.419998169,\N
1960,6,1960,3,96.989997864,0,0,69.13999939,32.119998932,25.75,7.6500000954,18.559999466,101.23000336,\N
1960,7,1960,4,92.949996948,0,0,65.569999695,64.900001526,22.219999313,7.9499998093,61.330001831,130.38999939,\N
1960,8,1960,5,92.940002441,0,0,0.4499999881,152.22000122,23.159999847,8.5799999237,0.4399999976,152.61000061,\N
1960,9,1960,6,92.940002441,0,0,0.0299999993,164.08999634,21.069999695,11.43999958,0.0299999993,164.03999329,\N
1960,10,1960,7,92.940002441,0,0,0.1400000006,177.96000671,21.379999161,12.729999542,0.1400000006,178.03999329,\N
1960,11,1960,8,92.940002441,0,0,0.150000006,154.75,18.25,12.079999924,0.150000006,154.78999329,\N
1960,12,1960,9,92.940002441,0,0,0.0299999993,127.51000214,25.209999084,11.829999924,0.0299999993,127.37999725,\N
1961,1,1960,10,92.940002441,0,0,8.3299999237,87.38999939,24.270000458,9.3100004196,8.4099998474,95.620002747,\N
1961,2,1960,11,138.33000183,23.270000458,9.0100002289,63.049999237,0,21.799999237,7.0799999237,139.58000183,63.049999237,\N
1961,3,1960,12,111.16000366,0,0,48.319999695,2.7100000381,17.920000076,4.5399999619,21.36000061,51.380001068,\N
1961,4,1961,1,106.63999939,0.0399999991,0,55.840000153,3.3900001049,15.949999809,4.3299999237,50.939998627,59.229999542,\N
1961,5,1961,2,93.589996338,0,0,20.569999695,46.459999084,14.739999771,5.7600002289,7.4600000381,67.150001526,\N
1961,6,1961,3,92.959999084,0,0,23.809999466,73.13999939,24.909999847,7.3899998665,23.11000061,97.199996948,\N
1961,7,1961,4,92.940002441,0,0,7.7800002098,119.79000092,23.219999313,7.2899999619,7.6100001335,127.47000122,\N
1961,8,1961,5,92.940002441,0,0,2.1400001049,141.03999329,22.440000534,7.8000001907,2.1400001049,143.22999573,\N
1961,9,1961,6,92.940002441,0,0,0.6600000262,159.86000061,20.659999847,11.010000229,0.6499999762,160.41999817,\N
1961,10,1961,7,92.940002441,0,0,0.0700000003,175.88999939,18.38999939,12.890000343,0.0700000003,175.91000366,\N
1961,11,1961,8,92.940002441,0,0,0.8000000119,163.80999756,18.920000076,14.25,0.7900000215,164.52000427,\N
1961,12,1961,9,92.940002441,0,0,2.0999999046,121.80000305,23.899999619,11.609999657,2.0699999332,123.86000061,\N
1962,1,1961,10,92.940002441,0,0,0.3000000119,98.680000305,25.479999542,9.9899997711,0.2899999917,98.88999939,\N
1962,2,1961,11,117.90000153,6.0300002098,0.2899999917,62.930000305,0.0299999993,19.629999161,6.3800001144,93.5,63.009998322,\N
1962,3,1961,12,117.29000092,4.1500000954,0,50.13999939,0.1099999994,16.38999939,5.3200001717,53.580001831,50.430000305,\N
1962,4,1962,1,125.41000366,7.5399999619,0.0700000003,54.020000458,0,18.680000305,5.5900001526,70.290000916,54.560001373,\N
1962,5,1962,2,167.38999939,84.319999695,222.96000671,60,0,20.100000381,6.0500001907,407.11999512,60.279998779,\N
1962,6,1962,3,131.41999817,0.4399999976,0.3400000036,81.5,6.1900000572,22.579999924,6.1700000763,45.939998627,88.599998474,\N
1962,7,1962,4,97.61000061,0,0,35.169998169,95.099998474,22.510000229,8.4200000763,1.3200000525,130.13000488,\N
1962,8,1962,5,92.989997864,0,0,7.5399999619,135.77999878,20.969999313,7.9800000191,2.8800001144,143.3999939,\N
1962,9,1962,6,92.940002441,0,0,0.8100000024,152.16999817,20.5,10.130000114,0.7599999905,152.92999268,\N
1962,10,1962,7,92.940002441,0,0,0.0700000003,163.86000061,17.86000061,11.470000267,0.0700000003,163.91000366,\N
1962,11,1962,8,92.940002441,0,0,0.1000000015,160.69999695,19.799999237,12.479999542,0.1000000015,160.67999268,\N
1962,12,1962,9,92.940002441,0,0,0.5299999714,122.5,23.440000534,11.699999809,0.5199999809,122.95999908,\N
1963,1,1962,10,92.940002441,0,0,13.779999733,84.910003662,25.909999847,10.569999695,13.75,98.61000061,\N
1963,2,1962,11,92.940002441,0,0,0.8799999952,66.080001831,19.510000229,8.1700000763,0.8600000143,66.88999939,\N
1963,3,1962,12,92.940002441,0,0,11.890000343,42.290000916,18.340000153,6.4200000763,11.979999542,54.169998169,\N
1963,4,1963,1,94.199996948,0,0,42.490001678,9.8000001907,13.970000267,4.3600001335,43.88999939,52.880001068,\N
1963,5,1963,2,136.27999878,20.450000763,4.1500000954,73.88999939,0,17.760000229,6.3699998856,139.66000366,73.809997559,\N
1963,6,1963,3,134.94000244,6.4699997902,0.0099999998,93.419998169,0.0099999998,23.850000381,5.1900000572,98.980003357,94.010002136,\N
1963,7,1963,4,103.68000031,0.0299999993,0,103.30999756,13.180000305,23.159999847,6.4000000954,72.019996643,116.80000305,\N
1963,8,1963,5,92.940002441,0,0,19.030000687,128.16000366,20.600000381,9.8599996567,8.2700004578,147.25999451,\N
1963,9,1963,6,92.940002441,0,0,14.5,138.16999817,17.739999771,10.430000305,14.319999695,152.72999573,\N
1963,10,1963,7,92.940002441,0,0,0.0099999998,168.41000366,15.159999847,11.579999924,0.0099999998,168.47000122,\N
1963,11,1963,8,92.940002441,0,0,2.3499999046,159.08999634,20.049999237,13.100000381,2.3499999046,161.42999268,\N
1963,12,1963,9,92.940002441,0,0,32.220001221,104.55000305,27.069999695,14.039999962,31.930000305,136.71000671,\N
1964,1,1963,10,92.940002441,0,0,25.959999084,76.629997253,25.520000458,11.960000038,25.799999237,102.54000092,\N
1964,2,1963,11,111.45999908,3.2200000286,0.1299999952,67.239997864,0.0199999996,18.819999695,8.1899995804,88.459999084,67.239997864,\N
1964,3,1963,12,93.050003052,0,0,20.799999237,33.259998322,19.809999466,4.9800000191,2.4000000954,54.220001221,\N
1964,4,1964,1,107.48999786,4.5799999237,0.4199999869,51.310001373,1.6499999762,19.959999084,4.4400000572,70.720001221,53.630001068,\N
1964,5,1964,2,93.25,0,0,17.450000763,44.790000916,16.420000076,9.2299995422,3.3199999332,63.630001068,\N
1964,6,1964,3,93.949996948,0.0799999982,0,66.620002747,24.659999847,23.729999542,5.5100002289,67.919998169,92.230003357,\N
1964,7,1964,4,92.980003357,0,0,35.979999542,84.199996948,23.510000229,7.1900000572,34.630001068,120.22000122,\N
1964,8,1964,5,92.940002441,0,0,7.5999999046,130.52999878,20.469999313,7.4800000191,7.5100002289,138.17999268,\N
1964,9,1964,6,92.940002441,0,0,3.4100000858,147.32000732,18.149999619,9.9399995804,3.3900001049,150.71000671,\N
1964,10,1964,7,92.940002441,0,0,0.2199999988,168.5,17.149999619,11.800000191,0.2300000042,168.66999817,\N
1964,11,1964,8,92.940002441,0,0,0.8000000119,158.17999268,17.950000763,13.289999962,0.8000000119,158.8999939,\N
1964,12,1964,9,92.940002441,0,0,0.6499999762,123.54000092,24.069999695,11.56000042,0.6399999857,124.16000366,\N
1965,1,1964,10,92.940002441,0,0,33.479999542,70.010002136,24.459999084,12.039999962,33.520000458,103.37000275,\N
1965,2,1964,11,103.04000092,0.8600000143,0,60.520000458,1.6399999857,18.420000076,6.8299999237,71.059997559,62.220001221,\N
1965,3,1964,12,137.22000122,21.010000229,7.8000001907,52.799999237,0,16.200000763,7.4800000191,114.86000061,52.830001831,\N
1965,4,1965,1,111.13999939,0.0599999987,0,53.060001373,3.4600000381,18.709999084,4.4299998283,27,56.549999237,\N
1965,5,1965,2,95.529998779,0,0,28.399999619,34.349998474,17.010000229,3.75,12.869999886,63.130001068,\N
1965,6,1965,3,93.800003052,0,0,59.939998627,35.520000458,22.659999847,4.9800000191,58.279998779,95.669998169,\N
1965,7,1965,4,111.55999756,6.0599999428,0.4399999976,121.90000153,1.4400000572,26.090000153,8.2600002289,145.05999756,123.41000366,\N
